manufacturer_id	manufacturer_name
8554	NAMASTE FOODS LLC
12198	JAVA TRADING COMPANY
3172	REFLECTIVE ART, INC.
2526	C.P.I.
11981	BIG ISLAND ORGANICS
1567	PRISM CANDLES
11345	CHEATING GOURMET LLC
6438	CREATIVE MARKETING GROUP INC
859	COUNTRY HEN, INC., THE
7695	HEARST MAGAZINES
10093	CROSSROADS ORIGINAL DESIGNS
13144	BELLEMARQUE, LLC
11352	OLD TRAPPER SMOKED PRODUCTS
6870	G & R FARMS
8591	MEDITERRA INC
3414	BROCO LLC
8295	KIND LLC
5710	IMPORT A-N-T WINES INC
6324	DALLMAYR
6302	GRINDS LLC.
10037	ALKALOID AD SKOPJE
7031	TATA GROUP
8219	NATIONAL PRESTO INDUSTRIES
10782	BOONE BRANDS
9397	FURHAVEN PET PRODUCTS INC.
774	THE SHED BREWERY
3835	TRATTORIA ROMAN GARDENS
6606	GLK FOODS, LLC
5887	GEORGES MONIS SAS
12863	DRISCOLL'S INC
4216	WILLERT HOME PRODUCTS INC
8547	JOHN WAGNER & SONS
98	CHINA BOWL TRADING CO INC
1520	WOODWARD CANYON WINERY
3809	TRICKLING SPRINGS CREAMERY
6481	COOKIES UNITED LLC
11796	ABRUZZI'S HOT PEPPERS LLC
350	CHOCMOD S.A.
10837	EATING EVOLVED
4295	CBC SALES INC
4673	COPPER & KINGS AMERICAN BRANDY CO.
7385	MORINAGA MILK INDUSTRY COMPANY LTD
6204	MILLER BAKERY
380	THE PIGGERY
11927	GOOD HOUSEKEEPING PRODUCTS LLC
10396	FIVE CROWNS MARKETING
7400	SHIKAI PRODUCTS
12346	CANTINA F. LLI ZENI SAS
9265	FARM FRESH DIRECT LLC
3374	COPA DI VINO
1612	JERSEY FRUIT COOP ASSOC INC
9588	BILLY THE KID PRODUCE LLC
8159	HEDINGER BRANDS LLC
5431	TEXAS TAMALE COMPANY
256	UPSHER-SMITH LABORATORIES INC
7684	BURWELL INDUSTRIES INC
355	MADE FOR RETAIL INC
5840	MOTHER PARKERS TEA & COFFEE USA LTD
2367	MAGNOTTO'S FINER FOODS INC
5073	DUCK COMMANDER WINES
10718	SAPP INC.
6031	MARTINEZ FARMS
13169	LANDAU INTERNATIONAL HOLDINGS LLC
4066	FAIRLIFE LLC
1434	FORNO DE MINAS ALIMENTOS SA
9492	SUNFED
1634	CROWN LABS INC
7472	CHEF CRAFT CORPORATION
11203	TERLATO KITCHEN LLC
8310	MAD RIVER BREWING CO INC
7055	LA RURAL VINEDOS Y BODEGAS SA LTDA
6615	WE LOVE SOY INC
5117	HERMES BAKERY LTD
9068	MONTES S.A.
2413	JORDAN OUTDOOR ENTERPRISES LTD
7154	ABBEY OF THE GENESEE
5276	OSKRI ORGANICS
516	EPICUREAN INC
7499	DARDEN RESTAURANTS INC
7048	H2O PLUS
557	ANTHONY MARANO COMPANY
5804	MAINE BEER COMPANY
5934	SPONGE TECH DELIVERY SYSTEMS INC
1519	CASE FARMS
2051	OLD COLONY BAKING CO. INC.
5401	E-CORP INC
10186	DR. TUNG'S PRODUCTS
5886	REPURPOSE COMPOSTABLES
12092	CKK PARADISO INC
12761	RIFFS SMOKEHOUSE INC
2602	SPECIALYST WINES
3306	MARIMAR TORRES ESTATE
2803	HBH ENTERPRISES
5854	KOZLIK'S CANADIAN MUSTARD
9704	DOMAINE MONTROSE
12845	TOMS MOMS FOODS, LLC
3095	DEEP FOODS INC.
12250	HEAVEN'S DOOR SPIRITS
3386	GORANT CHOCOLATIER LLC
6225	HAGENSBORG CHOCOLATES LTD
12536	RISE BREWING CO
8375	FOUR BEARS WINERY LLC
6195	AVW INC
1389	PITTSBURGH PICKLE CO.
11458	DUCKWALL-POOLEY FRIUT CO
9385	CHRISTIAN MOERLEIN BREWING CO
13175	ADMIRAL BEVERAGE COMPANY
6187	J. P.'S SHELLFISH CO
3771	NAGAI NORI CO. LTD.
7488	TANIMURA & ANTLE, INC.
11031	WELLS LAMONT CORPORATION
324	DELISHAST LLC
12136	PRIVATE LABEL FOODS INC
7874	NICHIREI FOODS AMERICA
7871	MEDLINE INDUSTRIES INC
10496	CRYSTAL COVE SEAFOOD CORP
12916	HY VIDA BRANDS INC
12630	CANDYAPPLE & CO
6270	SHANNON RIDGE INC
11386	PRO-PHARMA LLC
7536	JASPER WYMAN & SON
12574	BE WELL TEA
9273	PELEE ISLAND WINERY AND VINEYARDS INC
4518	AJINOMOTO COMPANY INC
8144	GARY PRECISION PRODUCTS
9266	J3 WINE PARTNERS
8898	AUROMA INT INC
13097	KING'S ROW COFFEE COMPANY
2308	SIGMA-TAU PHARMACEUTICALS INC
10692	PRECIOUS CAT INC
8511	CM NATIONAL INC
7425	BOSTON BEER COMPANY LTD
8810	SAKEONE CORPORATION
10822	THE ANNETTE JAMES GROUP
13205	ISLAND CLUB BRANDS
7231	OLD WESSEX LTD INC
1604	CLEARWATER PAPER CORPORATION
1735	STARTER KING
7163	ECOVER BELGIUM NV
8940	BONAPPA BEVERAGES LLC
2686	VIRGINIA DARE EXTRACT COMPANY
7510	AZTECA FOODS INC
6900	NEWMAN'S OWN INC
7812	METALMARK CAPITAL LLC
427	OPTIMOX INC
8450	KONSTANTIN D. FRANK & SONS
3390	TENDER CORPORATION
6314	SOUTHWEST SPECIALTY FOODS
216	APOSTROPHE BRANDS LLC
8494	DAINIPPON INK & CHEMICALS INC
4402	G L MEZZETTA INC.
8066	RANDOLPH PACKING CO
1235	WALKER FOODS INC
10953	THE DOW CHEMICAL COMPANY
9381	THE FAIRFIELD COMPANY
2928	FIVE HOUR INTERNATIONAL DISTRIBUTION LLC
4289	HAMMOND'S CANDIES
8226	BEACON POWER INC
1179	SMITH CANDY LLC
6822	PENTA WATER COMPANY INC
7612	SPRECHER BREWING CO INC
1564	WILD SCOTSMAN WHISKY AND SPIRITS LTD
10205	BEAST SPORTS NUTRITION
2226	GOODSON FARM
436	SUMMER INFANT INC
6426	JC'S SWEET ICE TEA
12294	STOLLER IMPORTS, INC
4472	DAWN FOOD PRODUCTS INC
6889	ROCHE HOLDING AG
7726	HALLMARK CARDS INCORPORATED
2804	STOKES BLUEBERRY FARMS & NURSERY
10734	TAKARI INTERNATIONAL INC
9651	AREL GROUP, INC.
1149	GEMMY INDUSTRIES CORPORATION
5569	S.I.R.C. SRL
6048	NATURE'S TRUTH LLC
8707	SKEETER'S LLC
9388	RESICAL INC
12366	PINNACLE WINE VAULT LLC
10605	PRESTIGE BEVERAGE GROUP
8933	MODERN PRODUCTS INC
2561	NATURAL SINS LTDA
4993	THE GOOD BEAN LLC
2507	CAPE COD POLISH COMPANY INC
10777	COMMONWEALTH SOAP & TOILETRIES COMPANY
2049	DOS LUNAS SPIRITS LLC
4320	HENRY THAYER COMPANY
995	HONEY RUN WINERY & HONEY CO
7505	FOLIO WINE CO
12076	BRANCA USA
9948	VERTICAL FOODS LLC
4980	JZ WINE COMPANY
2973	SELECT PRODUCTS HOLDINGS LLC
11765	LIFE WEAR TECHNOLOGIES INC
2516	THE SORTING TABLE LLC
4934	BYRNES & KIEFER COMPANY
8616	VOLUME DISTRIBUTORS INC
8754	SNOWDONIA CHEESE COMPANY
1219	SLINGSHOT
6835	THE FATHER'S TABLE LLC
1576	BARU'
5846	HARNEY & SONS FINE TEAS
12795	HONEY-CAN-DO INTERNATIONAL LLC
1501	ANHING CORPORATION
11317	SHILOH FARMS INC.
12937	BARDSTOWN BOURBON COMPANY
2062	HOUWELING'S TOMATOES
231	AMAVI CELLARS
8469	WX
12036	ALLAGASH BREWING COMPANY
5917	SAMMONS ENTERPRISES INC
6054	RUN RIOT
8731	ENDO HEALTH SOLUTIONS INC
623	BLACKBERRY PATCH INC
1927	GREEN BAY BREWING COMPANY
10856	ELITE DARK CHOCOLATE
7958	WEIMAN PRODUCTS LLC
6040	BIG TIME TEA CO.
6395	DAMASCUS BAKERY INC
5721	DIAGNOSTIC DEVICES INC
8024	ARYZTA
11310	OLIVER BREWERY LLC
4754	CACIQUE INC.
6354	CHATEAU ST. MARTIN LLC
2465	BEE FREE LLC
11358	FRANKLIN FARMS INC
11988	BONOLIO S.A.S.
10627	ALESSI BAKERIES
2250	RANCHO LAS PAMPAS
3438	TEXAS BEST ORGANICS INC
6482	ASSOCIATED BRANDS INC
2254	LWC BRANDS INC
3473	TAI FOONG INTERNATIONAL LTD
9506	REVOLUTION BEER LLC
2567	THE ORIGINAL CAKERIE LTD
11052	ROBINSON FARMS
1003	BREAD & CHOCOLATES INC
1112	AMERICAN OAK PRESERVING CO.
599	CHATEAU MOURGUES DU GRES
1398	KOLIOS DAIRY INDUSTRY
10140	BODEGA BURDIGALA S L
9425	ENJOY IT LLC
282	WHITE ROCK DISTILLERIES INC
880	UNIQ FRUIT CO LTD
9376	MODENACETI SRL
1152	SKINNY & CO, LLC
2900	CLEMENTINE PAPER INC
12225	AMERICAN SCALLOP CO
4831	DOMAINE SELECTIONS
2415	HIGH WEST DISTILLERY
7114	HELEN OF TROY LTD
13215	RUMMO SPA MOLINO E PASTIFICIO
10538	WILD POPPY JUICE COMPANY
7518	ELITE BRAND IMPORTS
2209	WHITE COTTAGE RANCH VINEYARDS
8878	VRANKEN-POMMERY MONOPOLE
4217	BANDOL WINES LLC
1892	GNT
12281	SOLELY INC
2659	RHUM CLEMENT
3511	PALMETTO MOONSHINE
8386	BEST BOY AND CO
11869	LEANER CREAMER LLC
7128	SUSTAINABLE SOURCING LLC
695	NER-ZION CANDLE FACTORY
11756	CLICK PRODUCTS LLC
7248	PETKING INC
9326	PACIFIC INTERNATIONAL MARKETING
9421	SAVANNAH FOOD COMPANY INC
10610	BUBBA'S FOODS LLC
4511	LYO-SAN INC
2954	LABRADA NUTRITION INC
7047	VALUE MAX PRODUCTS LLC
12743	SNUGAROOZ
11250	THE ARTISAN CHEESE EXCHANGE
1113	BROWN & HALEY
8641	DUTCH DELIGHTS CHOCOLATES
5429	CORNISH SEA SALT CO
6983	DIVERSIFIED SERVICES CORP
5978	MOSTOLLER'S
11938	LA VIGNE DU ROY
8271	SELEZIONE BALADIN SRL
1509	G.B. AMBROSOLI S.P.A.
985	GLOW MAX FLASHLIGHTS
12612	REBEL CREAMERY LLC
5019	ASCENSIA DIABETES CARE US, INC.
7291	NATURE'S PRODUCTS INC
8744	OLIVIO PREMIUM PRODUCTS
5836	DEEP POCKETS FOODS, LLC
5250	LOMAS DE QUINCHAMALI
9766	SUN TREE LLC
4527	TAL S.A.
9249	GUARACHI FAMILY WINES
7172	DART CONTAINER CORPORATION
7077	GALLIKER DAIRY COMPANY
8845	WESTINGHOUSE LIGHTING CORPORATION
825	FREY FARMS
11167	WANU WATER INC.
7038	BUDPAK INC
7980	PARFUMS DE COEUR LTD
11047	NOKA, LLC
6393	MALDON CRYSTAL SALT COMPANY LIMITED
7266	CHEATHAM CHEMICAL CO.
9449	NATURESWEET LIMITED
5770	DAVIDSON'S, INC.
4395	EAST COAST SEAFOOD CO
4829	MILWAUKEE PREMIUM BREWING CO
6306	BIG RED INC
12301	DEMERT BRANDS
3670	LUMENE GROUP
13127	SHENANDOAH SPICE COMPANY
1702	INDIGO IMP BREWERY LTD
9444	BOLERO HOME DECOR INC
6876	3 FINGER WINE COMPANY
9549	UNION WINE COMPANY
680	ENVIROCON TECHNOLOGIES INC
631	INTERNATIONAL BAZAAR, INC.
5086	HI-TECH PHARMACAL CO INC
8445	ORIGINAL SIN CORP
5916	LUMOS INC
1568	BLACK LAB PRODUCTS LLC
2082	GREEN MILL FOODS
11646	SNACKLINS LLC
12047	L'OSTAL CAZES
9128	INTERTAPE POLYMER GROUP INC
2968	ALASKA DISTILLERY LLC
10873	CHOCOLATE EMPORIUM
10849	TRIUNFO-MEX INC
2522	MALI'S ALL NATR'L BARBEQUE SUP
7804	CONCEPT MANUFACTURING
10890	PENA BETANCOURT
4340	OREGON BREWING COMPANY
4740	KAYAK HOLDINGS LLC
1584	MHC MEDICAL PRODUCTS LLC
6113	PATI PETITE COOKIES, INC.
2006	B CLEAR INC
3763	NASH PRODUCE COMPANY INC
8137	BARNEY'S BAKERY INC
8387	ALBANESE CONFECTIONERY GROUP INC
235	NATURE'S ANIMALS INC
9584	URBAN CHESTNUT BREWING COMPANY INC
8606	TENUTA DI COLLOSORBO
4676	PALLADIUM EQUITY PARTNERS, LLC.
7171	KINGSBRIDGE INTERNATIONAL INC.
6713	JORDANA COSMETICS CORP
7664	UNITED DAIRY INC
5636	CHOCOLATE PRINTING COMPANY, INC
11807	GIANT SNACKS
5347	EICHTEN'S HIDDEN ACRES
10066	OTTO'S NATURALS LLC
5596	THE OTHER GUYS
9740	NEIRANO S.P.A.
2857	STELLO FOOD PRODUCTS
7236	V FORMUSA CO INC
1382	ANDY'S SEASONING
11965	HOLLADAY DISTILLERY
5907	PARK STREET IMPORTS LLC
7253	ROYAL LABS NATURAL COSMETICS INC
10399	FORTNIGHT WINERY
2382	MEDICAL MARKETING RESOURCES
10023	ANUTRA LLC
13185	IZZAZU INTERNATIONAL SALON INC
7340	DORVAL TRADING CO LTD
79	HOOK'S RUM IMPORT CO
5808	FEE BROTHERS INC
5001	GEMINI PHARMACEUTICALS INC
4725	GRIFFON BRANDS LLC
8267	PROCTER & GAMBLE COMPANY, THE
8590	WHITEHALL SPECIALTIES
11279	GREAT LAKES GREENHOUSES INC
7293	PRIMROSE CANDY COMPANY
8779	MAN CAVE FOODS LLC
1587	UP TIME SPORTS NUTRITIONAL MEDICAL INDUS
3343	DOMAINE DROUHIN OREGON INC
572	CHEESE MERCHANTS OF AMERICA
9132	THE A2 MILK COMPANY
9803	GENCO MARKETING CO
9064	FIREFLY DISTILLERY LLC
6277	NEWFANGLED CONFECTIONS
10813	AWESOME FOODS INC
5485	RUSTY RAIL BREWING COMPANY
11122	ATLAS WINE COMPANY
1857	MIKE PIRRONE PRODUCE
11262	FALCON FARMS INC
3461	SAFE CATCH INC.
4303	SHORELINE FOODS
2888	SONOMA HILLS
7145	BOULEVARD BREWING CO.
9639	HERBONICS INC
11590	SUNDIE CORP
4315	ZENOBIA COMPANY
7105	JUST BORN INC
9500	LAMRITE WEST INC
2194	NATURAL & TASTY LLC
4742	STRAIGHT ARROW PRODUCTS
3749	PIECE OF CAKE LIQUEURS
4896	J.T.M. PROVISIONS CO
2505	THE BUCKEYE BREWING COMPANY
3055	BANKNOTE WINE COMPANY
1414	SAVIA S.A. DE C.V.
2752	PRO-HEALTH LLC
9654	BIO NUTRITIONAL RESEARCH GROUP
9982	LESLEY ELIZABETH INC.
164	NEW POP LLC
6497	FIRST AID RESEARCH CORP
3435	ROOTS RUN DEEP WINERY
10020	HELLO DELICIOUS! BRANDS
9742	FOX RUN VINEYARDS INC
12146	FRESCA FARMS LC
861	KIME'S CIDER MILL
5155	NEAL BROTHERS FOODS INC
5719	NATUREZWAY
1881	BEST BRANDS INTERNATIONAL INC
10738	XYLITOL CANADA INC
9165	OZZIE'S FOOD SPECIALTIES INC
2731	CARBONARA RISTORANTE
12196	JILZ SNACKERZ LLC
9162	CONIGLIO WINES
7398	NAKOMA PRODUCTS LLC
5932	PANASONIC CORPORATION
10225	SUN RESEARCH LLC
5826	ROW ELEVEN WINE COMPANY
5442	GRANNY B'S
6927	FRENCH TRANSIT, LTD.
10767	CANDY TREASURE LLC
10621	ROYAL RIDGE FRUITS
6945	INNOVASIAN CUISINE ENTERPRISES LLC
1320	ALPINE BEER CO.
12829	POPCORN DESIGN LLC
864	NEW ENGLAND NATURAL BAKERS
181	PACIFIC EDGE MARKETING GROUP INC
5052	CARL KUHNE KG
5850	MAUMEE BAY BREWING CO.
6511	PERRY CREEK WINERY
3453	F.LLI SACLA' SPA
6948	SANDRIDGE FOOD CORPORATION
7034	THREE HEADS BREWING COMPANY
8704	ENESCO CORPORATION
4368	CASTLE ROCK WINERY
5811	BORNER GMBH
10908	VCM PRODUCTS LLC
10787	LUNADA BIOMEDICAL
5409	DIXIE BREWING CO INC
6161	R. W. SAUDER, INC.
12409	DIAMOND STARR GROWERS
2619	SANDRA LEE SPROUT CO
6774	BASIN GOLD CO-OP
11217	SYNERGY BRANDS INC
5256	BOVIN WINERY
6961	PEPSICO FOODS INTERNATIONAL
4209	GUITTARD CHOCOLATE CO
8263	JULIUS SAMANN LTD
670	ARTANIS FOOD CORPORATION
3297	LIFE SUPPORT DEVELOPMENT, LTD
1894	CLEMENT USA
11200	DESERT SPRINGS PRODUCE
6871	WATKINS INCORPORATED
11128	KING FOODS INC
1868	N.F. STRING & SON INC.
11669	JUBILEE HILLTOP RANCH
5228	BOON RAWD BREWERY CO LTD
7176	COOMBS FAMILY FARMS
4310	KOZLOWSKI FARMS A CORP
5757	ZWANENBERG FOOD GROUP B V
10581	KARLOVARSKE MINERALNI VODY
5188	FTF SWEETS (USA) LLC
8019	HEARTLAND FOOD PRODUCTS GROUP
325	MEXAMERICA FOODS
3800	VINCENT TRADING COMPANY
8684	CORVIDAE WINE CO
7773	FUJI PHOTO FILM COMPANY LTD
1213	WYCHWOOD BREWERY
4799	FOODIE FUEL INC
5881	MAGIC LIGHT QUALITY CANDLES
9041	C-B BEVERAGE CORPORATION
2780	TABLE MATE PRODUCTS INC
11555	GLUNZ FAMILY WINERY & CELLARS
6901	WADA FARMS POTATOES, INC.
9392	LA GRA FARMS LLC
10420	HELLO PRODUCTIONS, INC.
3401	DELISH CELLARS
3765	SORCKLES FARM
206	GUANGDONG JIADUOBAO DRINK & FOOD CO LTD
7311	Y Z ENTERPRISES, INC.
10264	HARTLEY PRODUCE CO
7775	HUNTSINGER FARMS
4186	TRUCO ENTERPRISES LP
8932	JACKIE O'S PUB & BREWERY
4134	FRUIT GROWERS MARKETING ASS'N.
5880	NATURAL VALUE
5368	PLB SPORTS INC
3625	GLOBAL VILLAGE IMPORTS LLC
4860	LAUGHING GIRAFFE ORGANICS LLC
11057	375 PARK AVENUE SPIRITS
7861	KASIA DELI
8003	ALBER & LEFF FOODS CO-DIV
6846	HULMAN & COMPANY
13025	GLADE VALLEY NURSERY INC
2844	SWITZER CANDY INC
10296	BULLETPROOF 360 INC
12567	THE HONEY POT COMPANY
2417	VINTELIGENCE LLC
9155	VICORP RESTAURANTS INC
4572	F & S PRODUCE CO INC
5469	WINE WINE SITUATION LLC
8846	MAISON IDIART
4973	RICHARD & SON'S INC
7566	JACKSON FAMILY WINES
5023	COBLENTZ DISTRIBUTING, INC.
7093	JELLY BELLY CANDY COMPANY
7168	FULL PINT BREWING COMPANY
2947	RIPPLE FOODS
5926	EL PASO CHILE CO.
9734	CHASE PRODUCTS CO
8292	MME NOCOLAS CARTIER ET SES FILS
9819	MOUNTAINEER WINERY
7341	WILLAMETTE VALLEY VINEYARDS
4914	CREW WINE COMPANY LLC
6542	L'ATELIER DE SPIRITEUX
841	WYE RIVER FOODS PRODUCTS LLC
3951	A&E TELEVISION NETWORKS LLC
7753	LUCY'S FOODS
1046	IRON FIST BREWING COMPANY
3684	DINOSAUR RESTAURANTS LLC
3921	THE WINE GROUP LLC
11634	CJK FOODS, INC
5290	GREAT LAKES POTATO CHIP COMPANY
2396	A.V. THOMAS PRODUCE
6012	DR. HAROLD KATZ & FRESH START LLC
10017	VIBRANT HEALTH PRODUCTS INC
8454	DEL GROSSO FOODS INC.
10801	THE GUYGIENE GROUP
6982	DASHE CELLARS
1121	SMB INTERNATIONAL LLC
2067	JAMBA JUICE COMPANY
8102	SMITH DAIRY PRODUCTS COMPANY
3643	GIFTS & MORE WHOLESALE
8109	ERGONOMIC DENTAL TECHNOLOGIES INC
1939	FORD GUM & MACHINE COMPANY INC
5752	GREAT LAKES GROWERS LLC
12941	OLYMPIC MOUNTAIN PRODUCTS
6070	GRAPERY INC
3340	GROUSE HUNT FARMS INC
6532	KLEIN FOODS INC
4040	FRANKFORD CANDY LLC
12713	WICKED WEED BREWING
4433	GBG BEAUTY, LLC.
12012	HARMONY HEMP
10630	OCEAN BLUE RESOURCES CO LTD
12540	GREEN TREE CHEESE LLC
6127	TRI-SALES MARKETING LLC
9177	GOOD FOODS GROUP
793	ENOTEC IMPORTS INC
11249	HERO PET BRANDS
4970	KENOVER MARKETING CORP
4809	ICY COOLS INC
476	TWINKLE INC
2821	BLUE ROCK VINEYARD
10244	MY BREAD BAKING CO
10442	MILITTI SALES AND PROMOTIONS
13136	MICHELLE'S NATURALLY
4774	CLARK GUM CO
1829	THIS & THAT DISTRIBUTION INC
7206	GRUPO ALTA
642	WISHNATZKI INC
4201	LO DUCA BROS INC
798	LEO'S GLUTEN FREE, LLC
1106	QUALITY KING DISTRIBUTORS INC
2183	FROMAGERIES PICON
904	ROCHESTER MILLS BEER CO.
12291	TR WINES
1226	LA GALVANINA S.P.A.
8694	KEEN-WAH, LLC
3393	AUGUST STORCK KG
4373	BLENHEIM BOTTLING CO.
10788	JACOBS MALCOLM & BURTT
7317	SOKOL & COMPANY
9263	VICENZI S.P.A.
10261	RO'S BEVERAGES LLC
8776	SOMMER MAID CREAMERY INC
2453	D. B. MILLER INC
2638	J. CHRISTOPHER WINES INC
8287	CASABELLA HOLDINGS LLC
254	RAW ESSENTIALS LIVING FOOD LLC
6209	ARGO TEA INC
6361	STEELE WINES
6896	SAN MIGUEL PRODUCE, INC
11051	THE HOUSE OF NOSH LLC
5875	CLETO CHIARLI TENUTE AGRICOLE
6143	P.J. LISAC & ASSOCIATES, INC.
2232	CAROLINA BLUEBERRIES ASSOCIATION
10456	THE SIMPLY GOOD FOODS COMPANY
4791	HEALTHY BEVERAGES LLC
1470	ANTOINE MOUEIX S.A.S.
7796	TASTE NIRVANA INTERNATIONAL INC.
8334	TERVIS TUMBLER
1013	AZIENDA AGRICOLA LA MORANDINA
4964	CLIPPER CITY MICRO-BREWERY
11157	UNIVEG GROUP
11974	ZHOU NUTRITION
3162	BEDROCK WINE CO
6813	SPLINTER GROUP
6946	CLASSIC IMPORTS
12263	LIVITY FOODS LLC.
920	LIBERTY FRANKLIN PHARMACEUTICALS
7189	ABITA BREWING COMPANY, INC
5184	STORE HOUSE FOODS LLC
1293	EXO INC
4330	GO MACRO INC
5873	EXPLORE CUISINE INC.
8681	ACHAVAL - FERRER S.A.
1158	PANARAMA INC
4082	HIGHLAND BREWING CO.
428	NOWHERE IN PARTICULAR
5422	EMMI ROTH USA INC
13063	BIO MINERALS N.V.
9125	INTERNATIONAL PAPER COMPANY
5580	GREAT LAKES BREWING CO.
11375	JAR GOODS LLC
4175	MARTINEZ FOOD PRODUCTS LLC.
9676	GEDESA
9674	ROSETTO FOODS LLC
13241	HANESBRANDS INC
6725	B I A CORDON BLEU INC.
13081	HEALTHY AMERICA LLC
10522	CLEAN PLANET FOODS
9109	SEA DOG BREWING CO
12400	SAMI'S PITA BAKERY INC
5366	BARNACLE BILL'S INC
232	KIDS KONSERVE LLC
2779	SOURCE ORGANIC
3218	BLOOMINGTON BREWING COMPANY
4098	CHOCOLATE CELEBRATIONS INC
571	WESTERN FRESH MARKETING
13077	THE VILLAGE PIE MAKER
5589	LIBERTY GLOVE INC
9355	PASSAGE FOODS PTY LTD
1716	COMERCIAL GREENVIC S.A.
10400	BERKOT'S SUPER FOODS
5222	INVENTURE FOODS INC
11437	NEW AGE BEVERAGES CORPORATION
2926	BELVINO LLC
11457	PARAGON POTATO FARMS
6828	PL360 BEVERAGE PARTNERS LLC
1798	MASON COUNTY FRUIT PACKERS
5949	VINK & BERI LLC
8471	ILLY CAFFE S.P.A.
9472	CUCINA ANTICA FOODS CORP
11156	LIVELY UP YOUR BREATH LLC
5831	CARMEN & COMPANY
4759	CABOO PAPER PRODUCTS INC
2072	ETS JEAN-PIERRE MOUIEX
9416	THE OPICI WINE GROUP
13202	RDM PRODUCTS, INC.
222	FIVE STAR GOURMET INC
6289	CHEYENNE INTERNATIONAL LLC
8318	HUROM L.S. CO LTD
705	MILLERSBURG BREWING COMPANY
13233	HASS AVOCADO BOARD
676	TORTILLA KING, INC.
2980	FRICKACCIO'S PIZZA MARKET
9657	KRUD KUTTER INC
10379	BURGER MAKER, INC.
4815	LOUIS POTTS & COMPANY
3213	CREATIVE SNACKS CO.
9365	WM. B. REILY & COMPANY, INC
12461	DUST BOWL BREWING COMPANY
2053	HEART OF TEA INC
12124	OCEAN BLUE QUALITY PRODUCTS LLC
6401	GAS MONKEY HOLDINGS LLC
2074	EXECUTIVE FAN LLC
1956	FORTANT DE FRANCE
5946	BRIMHALL FOODS CO INC
3676	CAMANCHACA INC
4604	PEZ CANDY, INC
8565	EUROCAN PET PRODUCTS
4160	NATURAL CHOICE
9019	CONRAD RICE MILL INC.
1175	MAYSARA WINERY
4343	ROSEMONT VENTURES INC
10282	ANCIENT NUTRITION LLC
6427	MEDINATURA
7240	COLDKEEPERS LLC
5621	SILVER PALATE KITCHENS, INC.
9012	AD N ART
11913	DEEP GREEN ENTERPRISES
1691	MAITAKE PRODUCTS INC
1944	MILLER PHARMACAL GROUP INC
11326	BLEND LLC
4540	COSMOS CORP
3005	PERE JACQUES WINE IMPORTS LLC
2124	LATIN SPECIALTIES INC.
8594	IOVATE GROUP
1885	EVERGREEN LABS INC
8688	TAYLOR PROVISIONS CO
3193	MINUTE CUP LLC
13201	LAZARUS NATURALS
8181	MILO'S WHOLE WORLD GOURMET
10530	SUPREME SEAFOOD CO
10826	UNCLE HENRY'S PRETZEL BAKERY
564	SERVICE DELIVERY COMPANY
11245	KELCHNER FOOD PRODUCTS
1358	KENNEDY INTERNATIONAL INC
2649	ABRO BRYGGERI
6430	PREMIER MANUFACTURING INC
12624	RAINDROPS ENTERPRISES
12253	LILLY USA LLC
7076	ILLINOIS TOOL WORKS INC
1037	BEUTLICH LP PHARMACEUTICALS
5123	SILIPINT INC
3711	TAG HOME DECOR
9193	OR DERV FOODS, INC.
1183	HELLAS IMPORT LTD
1687	NATURAL DAIRY PRODUCTS CORPORATION
5255	SARAYA CANADA CO L
8915	TRAPPIST PRESERVES
313	SENSIBLE FOODS LLC
11884	MOTION BRITE LLC
5641	FLECHAS DE LOS ANDES
2607	LEUCADIA NATIONAL CORPORATION
3616	UNCLE CHARLEY'S SAUSAGE CO
7830	RUBSCHLAGER BAKING CORP
4020	MEREDITH CORP
6899	SNIKIDDY LLC
7921	KAI INDUSTRIES CO LTD
10867	SUNFOOD
12875	CONSORZIO CASALASCO DEL POMODORO S A C
3493	RJ ROCKERS BREWING COMPANY
2351	THE NEW ALBANIAN BREWING COMPANY
8442	FREESTONE PICKLE COMPANY INC
3948	RAINIER WINE
5387	WINESOURCE INTERNATIONAL
12322	SUN AG LLC.
8887	BABO BOTANICALS, LLC
4679	JURASLICIS
10784	KING FISHER MEDIA LLC
3841	LGS SPECIALTY SALES LTD
3891	ARY INC
10129	BUCKEYE LAKE BREWERY
7350	WILLMAR COOKIE & NUT CO.
4583	NRG INNOVATIONS LLC
2676	FLIRT WINERY
10904	MY DAD'S GLUTEN FREE PRODUCTS INC
6371	MOROCCANOIL NORTH AMERICA
12403	SOCIEDAD AGRICOLA DROKASA S.A.
8838	PEPPADEW INTERNATIONAL PTY LTD
11264	VYN FLOWERS INC.
4490	GRIMMWAY FARMS
7918	SARGENTO FOODS INC
12495	FLEX BEAUTY LABS LLC
6858	BETTER FOR YOU FOODS LLC
5462	KITCHEN COLLECTION
12735	FREEDOM FOODS LLC
5775	BEARDED BREW, LLC
6587	QUAIL H FARMS LLC
9606	ALLTECH'S LEXINGTON BREWING & DISTILLING
5744	MARIETTA CELLARS
8401	SELECT BRANDS, INC.
4954	MAISON PAUL ZINCK
7008	FATHEAD LLC
3090	QUINCY BIOSCIENCE
7770	QUEST NUTRITION
1165	ABJP, LLC
11131	SAUCY BREW WORKS
387	BROWN COUNTY WINE COMPANY INC
734	BBQ STU'S INC
7572	LEONARD NOVELTY BAKERY
